Timestamp,الطابع الزمني
Title Case,عنوان المشكلة
Title Field,حقل العنوان
Title Prefix,عنوان الاختصار
Title field must be a valid fieldname,يجب أن يكون حقل العنوان حقل اسم صحيح
To Date Field,إلى تاريخ الحقل
To Do,قائمة المهام
To User,إلى الموظف
"To add dynamic subject, use jinja tags like\n\n<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>","لإضافة موضوع ديناميكي، استخدم إشارات جينجا مثل <div style=""""><pre style=""""> <code>New {{ doc.doctype }} #{{ doc.name }}</code> </pre> </div>"
"To add dynamic subject, use jinja tags like\n\n<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","لإضافة موضوع ديناميكي، استخدام إشارات جينجا مثل <div style=""""><pre style=""""> <code>{{ doc.name }} Delivered</code> </pre> </div>"
To and CC,و إلى CC
"To get the updated report, click on {0}.",للحصول على التقرير المحدّث ، انقر على {0}.
ToDo,قائمة المهام
Today,اليوم
Toggle Chart,تبديل الرسم البياني
Toggle Charts,تبديل الرسوم البيانية
Toggle Grid View,تبديل عرض الشبكة
Toggle Sidebar,تبديل الشريط الجانبي
Token,رمز
Token is missing,رمز مفقود
"Too many users signed up recently, so the registration is disabled. Please try back in an hour",قام عدد كبير جدًا من الموظفين بالتسجيل مؤخرًا ، لذلك تم تعطيل التسجيل. يرجى المحاولة مرة أخرى في غضون ساعة
Too many writes in one request. Please send smaller requests,يكتب الكثير في طلب واحد. يرجى إرسال طلبات أصغر
Top Bar Item,صنف الشريط العلوي
Top Bar Items,قطع الشريط العلوي
Top Performer,أفضل أداء
Top Reviewer,كبار المعلقين
Top {0},أعلى {0}
Total Pages,إجمالي الصفحات
Total Rows,إجمالي الصفوف
Total Subscribers,إجمالي عدد المشتركين
Total number of emails to sync in initial sync process,إجمالي عدد الرسائل الإلكترونية المراد مزامنتها في عملية المزامنة الأولية
Totals Row,الصف الكلي
Track Changes,تتبع التغيرات
Track Email Status,تتبع حالة البريد الإلكتروني
Track Field,حقل المسار
Track Seen,مشاهدة المسار 
Track Views,طرق عرض المسار
"Track if your email has been opened by the recipient.\n<br>\nNote: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""","تتبع إذا تم فتح البريد الإلكتروني الخاص بك من قبل المستلم. <br> ملاحظة: إذا كنت ترسل إلى عدة مستلمين ، حتى إذا قرأ أحد المستلمين البريد الإلكتروني ، فسيتم اعتباره ""مفتوح"""
Track milestones for any document,تتبع المراحل لأي مستند
Transaction Hash,تجزئة المعاملة
Transaction Log,سجل المعاملات
Transaction Log Report,تقرير سجل المعاملات
Transition Rules,قوانين الانتقال 
Transitions,الأنتقالات
Translatable,للترجمة
Translate {0},ترجمة {0}
Translated Text,ترجمة النص
Translation,ترجمة
Translations,ترجمة
Trash,سلة المهملات
Tree,شجرة
Trigger Method,طريقة الأستهداف
Trigger Name,اسم الأستهداف
"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)","الأستهداف على الطرق الصحيحة مثل ""before_insert""، ""after_update""، وما إلى ذلك (تعتمد على نوع المستند المحدد)"
Try to avoid repeated words and characters,في محاولة لتجنب الكلمات المكررة وشخصيات
Try to use a longer keyboard pattern with more turns,حاول استخدام نمط لوحة مفاتيح أطول بمزيد من المنعطفات
Two Factor Authentication,توثيق ذو عاملين
Two Factor Authentication method,أسلوب المصادقة المزدوجة
Type something in the search box to search,اكتب شيئا في مربع البحث للبحث
Type:,النوع:
UID,رمز الموظف
UIDNEXT,UIDNEXT
UIDVALIDITY,UIDVALIDITY
UNSEEN,غير مرئي
UPPER CASE,الأحرف الكبيرة
"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.\n<br>e.g. http://hostname//api/method/frappe.www.login.login_via_facebook",محددات لاستقبال رمز التفويض مرة واحدة يتيح للموظف الوصول، وكذلك ردود الفشل. عادة ما يكون نقطة النهاية بقية عرضة للخطر من قبل العميل التطبيقات. <br> على سبيل المثال HTTP: //hostname//api/method/frappe.www.login.login_via_facebook
URLs,عناوين
Unable to find attachment {0},تعذر العثور على مرفق {0}
Unable to load camera.,تعذر تحميل الكاميرا.
Unable to load: {0},غير قادر على تحميل: {0}
Unable to open attached file. Did you export it as CSV?,تعذر فتح الملف المرفق. هل تم تصديره ك CSV؟
Unable to read file format for {0},تعذر قراءة تنسيق الملف {0}
Unable to send emails at this time,غير قادر على إرسال رسائل البريد الإلكتروني في هذا الوقت
Unable to update event,غير قادر على تحديث الحدث
Unable to write file format for {0},تعذر كتابة تنسيق الملف {0}
Unassign Condition,إلغاء تعيين الشرط
Under Development,تحت التطوير
Unfollow,الغاء المتابعة
Unhandled Email,البريد الإلكتروني غير معالج
Unique,فريد من نوعه
Unknown Column: {0},عمود غير معروف: {0}
Unknown User,موظف غير معروف
"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.",ترميز الملفات غير معروف . حاول UTF- 8 ، ويندوز 1250، ويندوز 1252 .
Unread,غير مقروء
Unread Notification Sent,إرسال الإشعارات غير المقروءة
Unselect All,إلغاء تحديد الكل
Unshared,غير مشارك
Unsubscribe,إلغاء الاشتراك
Unsubscribe Method,طريقة إلغاء الاشتراك
Unsubscribe Param,إلغاء الاشتراك بارام
Unsupported File Format,تنسيق ملف غير معتمد
Unzip,فك الضغط
Unzipped {0} files,الملفات غير المضغوطة {0}
Unzipping files...,فك ضغط الملفات ...
Upcoming Events for Today,الأحداث القادمة لهذا اليوم
Update Field,تحديث الحقل
Update Translations,تحديث الترجمات
Update Value,تحديث القيمة
Update many values at one time.,تحديث العديد من القيم في وقت واحد.
Update records,تحديث السجلات
Updated,محدّث
Updated successfully,تم التحديث بنجاح
Updated {0}: {1},تحديث {0}: {1}
Updating,يتم التحديث
Updating {0},تحديث {0}
Upload Failed,التحميل فشل
Uploaded To Dropbox,تم التحميل إلى Dropbox
Use ASCII encoding for password,استخدم ترميز ASCII لكلمة المرور
Use Different Email Login ID,استخدام رقم تسجيل دخول مختلف للبريد الإلكتروني
Use IMAP,استخدام IMAP
Use POST,استخدم POST
Use SSL,استخدام SSL
Use TLS,استخدام TLS
"Use a few words, avoid common phrases.",.استخدم كلمات قليلة، وتجنب العبارات الشائعة
Use of sub-query or function is restricted,استخدام الاستعلام الفرعي أو وظيفة مقيدة
Use socketio to upload file,استخدم socketio لتحميل الملف
Use this fieldname to generate title,استخدام أسم الحقل هذا لإنشاء عنوان
User '{0}' already has the role '{1}',الموظف{0} يملك بالفعل الدور الوظيفي {1}<br>User '{0}' already has the role '{1}'
User Cannot Create,الموظف لا يستطيع أن ينشئ
User Cannot Search,الموظف لا يستطيع أن يبحث
User Defaults,الموظف الافتراضي
User Email,بريد الموظف
User Emails,مراسلات الموظف
User Field,حقل الموظف
User ID of a Blogger,هوية الموظف من المدونه
User Image,صورة الموظف
User Name,اسم الموظف
User Permission,صلاحية الموظف
User Permissions,ضوابط الموظف
User Permissions are used to limit users to specific records.,يتم استخدام صلاحيات الموظف لتقييد الموظفين إلى سجلات محددة.
User Permissions created sucessfully,صلاحيات الموظف التي تم إنشاؤها بنجاح
User Roles,الدور الوظيفي
User Social Login,تسجيل الدخول بموقع التواصل الاجتماعي للموظف
User Tags,إشارات الموظف
User Type,نوع الموظف
User can login using Email id or Mobile number,يمكن للموظف تسجيل الدخول باستخدام البريد الإلكتروني أو رقم الهاتف المحمول
User can login using Email id or User Name,يمكن للموظف تسجيل الدخول باستخدام البريد الإلكتروني أو اسم الموظف
User editable form on Website.,استمارة قابلة للتحرير للموظف على موقع الويب.
User is mandatory for Share,الموظف إلزامي للمشاركة
User not allowed to delete {0}: {1},لايسمح بالحذف للموظف {0}: {1}
User permission already exists,صلاحية الموظف موجود بالفعل
User permissions should not apply for this Link,يجب ألا تنطبق صلاحيات الموظف على هذا الرابط
User {0} cannot be deleted,الموظف {0} لا يمكن حذف
User {0} cannot be disabled,الموظف {0} لا يمكن تعطيل
User {0} cannot be renamed,الموظف {0} لا يمكن إعادة تسمية
User {0} does not have access to this document,الموظف {0} ليس لديه حق الوصول إلى هذا المستند
User {0} does not have doctype access via role permission for document {1},لا يملك الموظف {0} حق الوصول إلى النموذج عبر صلاحيات الدور الوظيفي للمستند {1}
Username,اسم االموظف
Username {0} already exists,اسم الموظف {0} موجود بالفعل
Users with role {0}:,موظفين مع الدور الوظيفي{0} 
Uses the Email Address Name mentioned in this Account as the Sender's Name for all emails sent using this Account.,يستخدم اسم عنوان البريد الإلكتروني المذكور في هذا الحساب كاسم المرسل لجميع رسائل البريد الإلكتروني المرسلة باستخدام هذا الحساب.
Uses the Email Address mentioned in this Account as the Sender for all emails sent using this Account.,يستخدم عنوان البريد الإلكتروني المذكور في هذا الحساب باسم المرسل لجميع رسائل البريد الإلكتروني المرسلة باستخدام هذا الحساب.
Valid,صحيح
Valid Login id required.,صحيح رقم تسجيل الدخول المطلوبة.
Valid email and name required,مطلوب بريد إلكتروني صحيح واسم صحيح
Value Based On,القيمة بناء على
Value Change,قيمة التغير
Value Changed,تم تغير القيمة
Value To Be Set,قيمة ليتم تعيينها
Value cannot be changed for {0},لا يمكن تغير القيمة ل {0}
Value for a check field can be either 0 or 1,يمكن أن تكون قيمة حقل التحقق إما 0 أو 1
Value for {0} cannot be a list,القيمة {0} لا يمكن أن تكون قائمة
Value missing for,قيمة مفقودة لـ
Value too big,قيمة كبيرة جدا
Values Changed,القيم التي تم تغييرها
Verdana,فيردانا
Verfication Code,رمز التحقق
Verification Link,رابط التحقق
Verification code has been sent to your registered email address.,تم إرسال رمز التحقق إلى عنوان بريدك الإلكتروني المسجل.
Verify,تأكد من
Verify Password,التحقق من كلمة المرور
Verifying...,التحقق من ...
Version,الإصدار
Version Updated,تحديث الإصدار
View All,عرض الكل
View Comment,عرض التعليق
View List,عرض القائمة
View Log,عرض السجل
View Permitted Documents,عرض المستندات المسموح بها
View Properties (via Customize Form),عرض خصائص (عن طريق نموذج تخصيص)
View Settings,عرض إعدادات
View Website,مشاهدة الموقع
View document,عرض المستند
View report in your browser,عرض التقرير في المتصفح
View this in your browser,عرض هذا في متصفحك
View {0},عرض {0}
Viewed By,تمت المشاهدة بواسطة
Visit,زيارة
Visitor,زائر
We have received a request for deletion of {0} data associated with: {1},لقد تلقينا أمرًا بحذف {0} البيانات المرتبطة بـ: {1}
We have received a request from you to download your {0} data associated with: {1},لقد تلقينا أمرًا منك لتنزيل بيانات {0} المرتبطة بـ: {1}
Web Form,نموذج ويب
Web Form Field,حقل نموذج الويب
Web Form Fields,الحقول نموذج ويب
Web Page,صفحة على الإنترنت
Web Page Link Text,نص رابط صفحة الانترنت
Web Site,موقع الكتروني
Web View,مشاهدة الموقع
Webhook,Webhook
Webhook Data,بيانات Webhook
Webhook Header,رأس webhook
Webhook Headers,رؤوس webhook
Webhook Request,أمر webhook
Webhook URL,Webhook URL
Webhooks calling API requests into web apps,webhook التي تستدعي طلبات API في تطبيقات الويب
Website Meta Tag,موقع العلامة الوصفية
Website Route Meta,موقع ميتا الطريق
Website Route Redirect,إعادة توجيه مسار الموقع
Website Script,نص الموقع البرمجي
Website Sidebar,موقع الشريط الجانبي
Website Sidebar Item,موقع الشريط الجانبي البند
Website Slideshow,موقع عرض الشرائح
Website Slideshow Item,موقع الصنف عرض شرائح
Website Theme,شكل الموقع
Website Theme Image,سمة الموقع صورة
Website Theme Image Link,سمة الموقع رابط الصورة
Website User,موظف الموقع
Welcome Message,رسالة الترحيب
"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.",عند تحرير مستند بعد الغاء وحفظه ، وسوف تحصل على رقم جديد هو نسخة من الرقم القديم .
Width,عرض
Widths can be set in px or %.,العرض يمكن تعيين في بكسل أو٪.
Will be used in url (usually first name).,وسوف تستخدم في رابط (عادة الاسم الأول).
Will be your login ID,سيكون رقم تسجيل الدخول
Will only be shown if section headings are enabled,سيتم عرض فقط إذا تم تمكين عناوين المقطع
With Letter head,مع رأس الرسالة
With Letterhead,مع رأس الرسالة
Workflow Action,إجراء سير العمل
Workflow Action Master,إجراء سير العمل الرئيسى
Workflow Action Name,اسم إجراء سير العمل
Workflow Document State,حالة مستند سير العمل
Workflow Name,اسم سير العمل
Workflow State,حالة سير العمل
Workflow State Field,حقل حالة سير العمل
Workflow State not set,لم يتم تعيين حالة سير العمل
Workflow Transition,الانتقال سير العمل
Workflow state represents the current state of a document.,تمثل حالة سير العمل الحالة الراهنة للمستند.
Write,الكتابة
Wrong fieldname <b>{0}</b> in add_fetch configuration of custom script,اسم الحقل غير صحيح <b>{0}</b> في add_fetch تكوين البرنامج النصي المخصص
X Axis Field,X محور الحقل
XLSX,XLSX
Y Axis Fields,حقول محور Y
Yahoo Mail,بريد ياهو
Yandex.Mail,Yandex.Mail
Yesterday,أمس
You are connected to internet.,أنت متصل بالإنترنت.
You are not allowed to create columns,لا يسمح لك بأنشاء اعمدة
You are not allowed to delete a standard Website Theme,لا يسمح لك بحذف سمة الموقع القياسي
You are not allowed to print this document,لا يسمح لك طباعة هذه المستند
You are not allowed to print this report,لا يسمح لك بطباعة هذا التقرير
You are not allowed to send emails related to this document,لا يسمح لك بإرسال رسائل البريد الإلكتروني ذات الصلة بهذه المستند
You are not allowed to update this Web Form Document,لا يسمح لك بتحديث المستند نموذج الويب هذه
You are not connected to Internet. Retry after sometime.,أنت غير متصل بالإنترنت. أعد المحاولة بعد وقت ما.
You are not permitted to access this page.,لا يسمح لك بالوصول إلى هذه الصفحة.
You are not permitted to view the newsletter.,لا يسمح لك بعرض الرسالة الإخبارية.
You are now following this document. You will receive daily updates via email. You can change this in User Settings.,أنت الآن تتبع هذا المستند. سوف تتلقى التحديثات اليومية عبر البريد الإلكتروني. يمكنك تغيير هذا في إعدادات الموظف.
You can add dynamic properties from the document by using Jinja templating.,يمكنك إضافة خصائص ديناميكية من المستند باستخدام Jinja templating .
You can also copy-paste this,يمكنك أيضا نسخ ولصق هذا
"You can change Submitted documents by cancelling them and then, amending them.",يمكنك تغيير المستندات المسجلة من خلال إلغائها ، ثم تحريرها .
You can find things by asking 'find orange in customers',يمكنك العثور على الأشياء عن طريق أمر 'البحث عن اسم موظف'
You can only upload upto 5000 records in one go. (may be less in some cases),يمكنك تحميل فقط حتى 5000 دفعة واحدة. (قد يكون أقل في بعض الحالات)
You can use Customize Form to set levels on fields.,يمكنك استخدام نموذج مخصص (Customize Form ) لتحديد المستويات على الحقول .
You can use wildcard %,يمكنك استخدام حرف البدل ٪
You can't set 'Options' for field {0},"لا يمكنك تعيين ""خيارات"" للحقل {0}"
You can't set 'Translatable' for field {0},لا يمكنك تعيين 'قابل للترجمة' للحقل {0}
You cannot give review points to yourself,لا يمكنك إعطاء نقاط مراجعة لنفسك
You cannot unset 'Read Only' for field {0},"لا يمكنك ضبط ""للقراءة فقط"" للحقل {0}"
You do not have enough permissions to access this resource. Please contact your manager to get access.,ليس لديك الصلاحيات الكافية للوصول إلى هذا المورد. الرجاء الاتصال بالمدير للحصول علي الوصول.
You do not have enough permissions to complete the action,لا يوجد لديك الصلاحية الكافية لاتمام هذا العمل
You do not have enough points,ليس لديك نقاط كافية
You do not have enough review points,ليس لديك نقاط مراجعة كافية
You don't have access to Report: {0},ليس لديك حق الوصول إلى التقرير: {0}
You don't have any messages yet.,ليست لديك أية رسائل حتى الآن.
You don't have permission to access this file,لا تتوفر لديك الصلاحية للوصول الى هذا الملف
You don't have permission to get a report on: {0},ليس لديك صلاحية للحصول على تقرير عن: {0}
You don't have the permissions to access this document,ليس لديك الصلاحيات للوصول إلى هذا المستند
You gained {0} point,لقد ربحت {0} نقطة
You gained {0} points,لقد ربحت {0} نقطة
You have a new message from:,لديك رسالة جديدة من:
You have been successfully logged out,لقد تم تسجيل بنجاح
You have unsaved changes in this form. Please save before you continue.,لديك تغييرات لم يتم حفظها في هذا النموذج. يرجى الحفظ قبل المتابعة.
You must login to submit this form,يجب عليك تسجيل الدخول لإرسال هذا النموذج
You need to be in developer mode to edit a Standard Web Form,عليك أن تكون في وضع المطور لتحرير نموذج ويب قياسي
You need to be logged in and have System Manager Role to be able to access backups.,يتوجب عليك تسجيل الدخول بالدور الوظيفي مدير النظام حتي تتمكن من الوصول الى النسخ الأحتياطية.
You need to be logged in to access this {0}.,تحتاج إلى تسجيل الدخول للوصول إلى هذه {0}.
"You need to have ""Share"" permission","تحتاج إلى الحصول على صلاحية ""مشاركة"""
You need write permission to rename,تحتاج الى صلاحية كتابة لأعادة التسمية
You selected Draft or Cancelled documents,لقد حددت مسودة أو مستندات تم إلغاؤها
You unfollowed this document,لقد قمت بإلغاء متابعة هذا المستند
Your Country,بلدك
Your Language,لغتك
Your Name,اسمك
Your account has been locked and will resume after {0} seconds,تم قفل حسابك وسيتم استئنافه بعد {0} ثانية
Your connection request to Google Calendar was successfully accepted,تم قبول أمر الاتصال الخاص بك إلى تقويم Google بنجاح
Your information has been submitted,تم ترحيل المعلومات الخاصة بك
Your login id is,رقم تسجيل الدخول الخاص بك هو
Your organization name and address for the email footer.,اسم المؤسسة وعنوانك لتذييل البريد الإلكتروني.
Your payment has been successfully registered.,تم تسجيل دفعتك بنجاح.
Your payment has failed.,فشلت دفعتك.
Your payment is cancelled.,تم إلغاء دفعتك.
Your payment was successfully accepted,تم قبول الدفع الخاص بك بنجاح
"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.",وقد وردت الاستعلام الخاص بك. سوف نقوم بالرد مرة أخرى قريبا. إذا كان لديك أي معلومات إضافية، يرجى الرد على هذا البريد.
"Your session has expired, please login again to continue.",انتهت صلاحية الجلسة، يرجى تسجيل الدخول مرة أخرى للمتابعة.
Zero,صفر
Zero means send records updated at anytime,صفر يعني إرسال التحديثات في أي وقت
_doctype,_doctype
_report,_تقرير
adjust,ضبط
after_insert,أدخل_بعد
align-center,محاذاة الوسط
align-justify,محاذاة-تبرير
align-left,محاذاة يسار
align-right,محاذاة اليمين
ap-northeast-1,ا ف ب-شمال-1
ap-northeast-2,ا ف ب-شمال-2
ap-northeast-3,ا ف ب-شمال-3
ap-south-1,ا ف ب-جنوب-1
ap-southeast-1,ا ف ب-جنوب-1
ap-southeast-2,ا ف ب-جنوب-2
arrow-down,سهم لأسفل
arrow-left,سهم يسار
arrow-right,سهم يمين
arrow-up,سهم لأعلى
asterisk,النجمة
backward,الى الوراء
ban-circle,دائرة الحظر
bell,جرس
bookmark,المرجعية
briefcase,حقيبة
bullhorn,البوق
ca-central-1,كاليفورنيا-وسط-1
camera,كاميرا
cancelled this document,إلغاء هذه المستند
changed value of {0},القيمة المتغيرة لل{0}
changed values for {0},القيم المتغيرة ل{0}
chevron-down,شيفرون لأسفل
chevron-left,شيفرون يسار
chevron-right,شيفرون اليمين
chevron-up,شيفرون المتابعة
circle-arrow-down,دائرة السهم لأسفل
circle-arrow-left,دائرة السهم اليسار
circle-arrow-right,دائرة السهم الأيمن
circle-arrow-up,دائرة السهم إلى أعلى
cn-north-1,CN-شمال-1
cn-northwest-1,CN-شمال غرب-1
cog,تحكم في
darkgrey,الرمادي الداكن
dd-mm-yyyy,DD-MM-YYYY
dd.mm.yyyy,dd.mm.yyyy
dd/mm/yyyy,اليوم / الشهر / السنة
"document type..., e.g. customer",نوع المستند ...، على سبيل المثال العملاء
domain name,اسم المجال
download-alt,تحميل بديل
"e.g. ""Support"", ""Sales"", ""Jerry Yang""","على سبيل المثال، ""الدعم ""،"" المبيعات ""،"" أحمد صحيح """
e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,على سبيل المثال، (55 + 434) / 4 أو = Math.sin(Math.PI / 2) ...
e.g. pop.gmail.com / imap.gmail.com,على سبيل المثال، pop.gmail.com / imap.gmail.com
e.g. replies@yourcomany.com. All replies will come to this inbox.,على سبيل المثال، replies@yourcomany.com. سيأتي كل الردود على هذا البريد.
e.g. smtp.gmail.com,على سبيل المثال، smtp.gmail.com
e.g.:,على سبيل المثال:
eject,اخرج
envelope,مغلف
eu-central-1,الاتحاد الأوروبي مركزي-1
eu-north-1,الاتحاد الأوروبي الشمالي-1
eu-west-1,الاتحاد الأوروبي الغربي-1
eu-west-2,الاتحاد الأوروبي الغربي-2
eu-west-3,الاتحاد الأوروبي الغربي-3
exclamation-sign,تعجب علامة-
eye-close,إغلاق العين
eye-open,فتح العين
facetime-video,facetime-video
fairlogin,fairlogin
fast-backward,بسرعة الى الوراء
fast-forward,بسرعة الى الأمام
film,فيلم
fire,حريق
folder-close,غلق مجلد
folder-open,فتح مجلد
fullscreen,ملء الشاشة
gained by {0} via automatic rule {1},حصلت عليه {0} عبر القاعدة التلقائية {1}
gained {0} points,حصل على {0} نقطة
gave {0} points,أعطى {0} نقاط
gift,هدية
glass,زجاج
globe,العالم
hand-down,إلى أسفل اليد
hand-left,اليد اليسرى
hand-right,ومن جهة اليمين
hand-up,ومن ناحية المتابعة
hdd,hdd
headphones,سماعة الرأس
heart,قلب
hub,محور
indent-left,المسافة البادئة اليسرى
indent-right,المسافة البادئة اليمنى
info-sign,معلومات تسجيل الدخول،
italic,مائل
john@doe.com,john@doe.com
just now,الآن فقط
leaf,ورق
lightblue,أزرق فاتح
list-alt,قائمة بديل
magnet,مغناطيس
map-marker,محدد الخريطة
merged {0} into {1},تم دمج {0} إلى {1}
minus,ناقص
minus-sign,علامة ناقص
mm-dd-yyyy,شهر-يوم-سنة
mm/dd/yyyy,شهر/يوم/سنة
module name...,اسم وحدة برمجية ...
new type of document,نوع جديد من المستند
no failed attempts,لا توجد محاولات فاشلة 
none of,أيا من
ok,حسنا
ok-circle,دائرة OK-
ok-sign,علامة OK-
on_cancel,on_cancel
on_change,على التغيير
on_submit,on_submit
on_trash,on_trash
on_update,on_update
on_update_after_submit,on_update_after_submit
only.,فقط.
or,أو
pause,وقفة
pencil,قلم رصاص
picture,صور
plane,طائرة
play,لعب
play-circle,لعب دائرة
plus,زائد
plus-sign,زائد توقيع
qrcode,qrcode
query-report,استعلام تقرير
question-sign,علامة سؤال
remove-circle,إزالة دائرة،
remove-sign,إزالة التوقيع،
removed,إزالة
renamed from {0} to {1},إعادة تسمية من {0} إلى {1}
repeat,كرر
resize-full,تغيير حجم كامل
resize-horizontal,تغيير حجم الأفقي،
resize-small,تغيير حجم صغير
resize-vertical,تغيير حجم عمودية
restored {0} as {1},استعادة {0} ك {1}
retweet,retweet
road,طريق
sa-east-1,سا شرق-1
screenshot,لقطة شاشة
share-alt,حصة بديل
shopping-cart,عربة التسوق
show,تبين
signal,إشارة
star,نجم
star-empty,النجوم فارغة
step-backward,خطوة إلى الوراء
step-forward,خطوة إلى الأمام
submitted this document,هذه المستند مقدمة / مسجلة
text in document type,النص في نوع المستند
text-height,ارتفاع النص
text-width,عرض النص
th,ال
th-large,TH-الكبيرة
th-list,TH-قائمة
thumbs-down,علامة إستهجان
thumbs-up,الابهام إلى أعلى
tint,لون
toggle Tag,تبديل العلامة
updated to {0},تحديث ل{0}
us-east-1,لنا شرق-1
us-east-2,لنا شرق-2
us-west-1,لنا غرب-1
us-west-2,لنا غرب-2
use % as wildcard,استخدام ٪ كما البدل
values separated by commas,قيم مفصولة بفواصل
via automatic rule {0} on {1},عبر القاعدة التلقائية {0} بتاريخ {1}
viewed,يشاهد
volume-down,اخفض الصوت
volume-off,كتم الصوت
volume-up,رفع الصوت
warning-sign,علامة إنذار
wrench,مفتاح الربط
yyyy-mm-dd,yyyy-mm-dd
zoom-in,تكبير
zoom-out,تصغير
{0} Calendar,{0} التقويم
{0} Chart,{0} الرسم البياني
{0} Dashboard,{0} لوحة المعلومات
{0} List,قائمة {0}
{0} Modules,{0} وحدات
{0} Report,{0} تقرير
{0} Settings not found,{0} إعدادات لم يتم العثور
{0} Tree,{0} شجرة
{0} added,{0} أضيف
{0} already exists. Select another name,{0} موجود بالفعل. حدد اسما آخر
{0} already unsubscribed,{0} غير مشترك أصلاً
{0} already unsubscribed for {1} {2},{0} تم إلغاء الاشتراك في {1} {2}
{0} and {1},{0} و {1}
{0} appreciated on {1},{0} موضع تقدير في {1}
{0} appreciated your work on {1} with {2} point,{0} قدر عملك على {1} بنقطة {2}
{0} appreciated your work on {1} with {2} points,{0} قدر عملك على {1} بنقاط {2}
{0} appreciated {1},{0} موضع تقدير {1}
{0} appreciation point for {1} {2},{0} نقطة التقدير لـ {1} {2}
{0} appreciation points for {1} {2},{0} نقاط التقدير لـ {1} {2}
{0} assigned {1}: {2},{0} تعيين {1}: {2}
{0} cannot be set for Single types,{0} لا يمكن تحديده لأنواع أحادية
{0} comments,{0} تعليقات
{0} created successfully,تم إنشاء {0} بنجاح
{0} criticism point for {1} {2},{0} خصم نقطه لـ {1} {2}
{0} criticism points for {1} {2},{0} خصم نقاط لـ {1} {2}
{0} criticized on {1},{0} خصم يوم {1}
{0} criticized your work on {1} with {2} point,{0} خصم عملك على {1} بنقطة {2}
{0} criticized your work on {1} with {2} points,{0} خصم عملك على {1} بـ {2} نقاط
{0} criticized {1},{0} خصم {1}
{0} days ago,قبل {0} أيام
{0} does not exist in row {1},{0} غير موجود في الصف {1}
"{0} field cannot be set as unique in {1}, as there are non-unique existing values",لا يمكن أن يحتوي اسم الحقل {0} على أحرف خاصة مثل {1}
{0} has already assigned default value for {1}.,{0} قام بالفعل بتعيين القيمة الافتراضية لـ {1}.
{0} has been successfully added to the Email Group.,{0} تم بنجاح الإضافة إلى مجموعة البريد الإلكتروني
{0} has left the conversation in {1} {2},{0}غادر المحادثة في {1} {2}
{0} hours ago,{0} قبل ساعات
{0} in row {1} cannot have both URL and child items,{0} في الصف {1} لا يمكن أن يكون لها عنوان URL وبنود فرعية في نفس الوقت
{0} is a mandatory field,{0} حقل إلزامي
{0} is an invalid email address in 'Recipients',"{0} هو عنوان بريد إلكتروني غير صحيح في ""المستلمين"""
{0} is not a raw printing format.,{0} ليس تنسيق طباعة خامًا.
{0} is not a valid Email Address,{0} بريد الكتروني غير صحيح
{0} is not a valid Workflow State. Please update your Workflow and try again.,{0} ليست حالة سير عمل صحيح. يرجى تحديث سير العمل والمحاولة مرة أخرى.
{0} is now default print format for {1} doctype,{0} هو الآن تنسيق الطباعة الافتراضي لنوع المستند {1}
{0} is saved,{0} تم حفظها
{0} items selected,{0} الأصناف المحددة
{0} logged in,{0} تم تسجيل الدخول
{0} logged out: {1},{0} تسجيل الخروج: {1}
{0} minutes ago,قبل {0} دقائق
{0} months ago,قبل {0} أشهر
{0} must be one of {1},{0} يجب أن يكون واحدا من {1}
{0} must be set first,يجب تعيين {0} أولا
{0} must be unique,{0} يجب أن تكون فريدة من نوعها
{0} not a valid State,{0} ليست حالة صحيح
{0} not allowed to be renamed,{0} غير مسموح بإعادة تسميته
{0} not found,لم يتم العثور على {0}
{0} of {1},{0} من {1}
{0} or {1},{0} أو {1}
{0} record deleted,تم حذف السجل {0}
{0} records deleted,{0} تم حذف السجلات
{0} reverted your point on {1},{0} التراجع عن النقطة في {1}
{0} reverted your points on {1},{0} التراجع عن نقاطك في {1}
{0} reverted {1},{0} تم التراجع {1}
{0} room must have atmost one user.,الحد الأقصى للغرفة {0} هو موظف واحد فقط.
{0} rows for {1},{0} صفوف لـ {1}
{0} saved successfully,تم حفظ {0} بنجاح
{0} self assigned this task: {1},{0} تم تعيين هذه المهمة بنفسها: {1}
{0} shared this document with everyone,{0} مشاركة هذا المستند مع الجميع
{0} shared this document with {1},{0} مشاركة هذا المستند مع {1}
{0} subscribers added,{0} مشتركين تم اضافتهم
{0} to stop receiving emails of this type,{0} لإيقاف تلقي رسائل البريد الإلكتروني من هذا النوع
{0} to {1},{0} إلى {1}
{0} un-shared this document with {1},{0} الغى مشاركة هذا المستند مع {1}
{0} updated,{0} تم تحديث
{0} weeks ago,قبل {0} أسبوع /أسابيع
